Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,Amount,Class
522,-0.608941396,0.961271047,0.978329579,-0.375419712,0.955269567,-0.111386331,1.145462274,-0.070022903,-0.523789728,-0.775378534,-1.907529602,-0.605586853,0.06594749,0.167036522,0.321341488,0.665199045,-1.222324026,0.403861746,-0.503846096,-0.045864514,39.05,0
523,1.119588866,1.131586073,-1.533010678,1.545223403,0.929387735,-1.1583496,0.589693926,-0.093411763,-0.660778193,-1.419811568,2.85051333,0.132304786,-0.705828908,-3.052521751,0.656470678,0.902177741,2.834194831,1.368745647,-0.985134758,-0.062494978,15.19,0
523,-0.421664541,0.348353106,1.750222901,0.546511902,0.461304498,1.439792772,0.452613433,0.319215713,-0.046137333,-0.376572861,0.486982937,0.161995081,-0.794322269,-0.037659123,1.264895566,-2.176004447,1.664388019,-2.423962532,-0.298391124,0.038117433,42.64,0
524,-0.795322273,0.081237625,2.210568147,0.268145341,-0.506874513,-0.303839691,-0.180828982,0.085539728,0.248345985,-0.470247986,0.016653512,0.540836448,0.373179221,-0.446604527,0.692985075,-0.97132038,0.801677485,-0.714838585,0.799956227,0.054227461,37.89,0
524,-0.292211392,0.83860468,1.360846901,-0.001345832,0.350835554,-0.894645099,1.382872021,-0.431655425,-0.40071863,-0.478108306,-0.455724229,0.167056029,0.459970254,-0.105811669,0.130068335,0.191250331,-0.89704428,-0.175738776,-1.133706644,-0.00032476,52.05,0
525,1.089846258,-0.602779584,0.924389347,-0.0770385,-1.275907271,-0.420567142,-0.634844057,0.118674459,0.838481454,-0.230708526,1.120999843,0.824766092,-0.703517201,-0.039087335,-0.446295786,0.174678978,-0.118278753,0.121266968,0.495021596,0.012891371,59.9,0
525,-0.755011344,-0.517761009,1.760091301,-0.65420591,-0.039142998,-0.492846593,-0.047344674,0.118935991,0.734444258,-1.053517176,-1.229568532,0.736010638,0.860724522,-0.879886872,-1.067432119,0.141057448,-0.332026321,-0.509743395,-0.067227131,0.239908157,79.54,0
528,1.358535449,-0.443056972,0.700476395,-0.734665606,-1.138175564,-0.830189244,-0.637161664,-0.074408255,-1.078980639,0.768789212,1.74007042,0.374510377,0.342880142,-0.013338045,0.035602402,1.346001758,0.035717732,-1.194070977,0.829605254,0.0795933,3.71,0
528,-0.378416765,0.7515151,1.772256448,0.311020274,-0.329129979,-0.746205974,0.719033994,-0.081804856,-0.152417334,-0.66117674,-0.543594594,0.225280037,-0.227830181,-0.139890812,-0.442547868,-0.477507946,0.173167425,-0.632877743,0.255509464,-0.034612255,25.41,0
529,-2.000567426,-2.495484241,2.467148881,1.140053216,2.462010105,0.594262064,-2.110182528,0.788346962,0.958809396,-0.32863097,-0.056994454,0.905932213,0.307605733,-0.845538686,0.690323418,-1.991027171,1.502897751,-1.914465692,-0.62429935,0.620898591,1.5,0
530,1.255931495,0.317615094,0.293256411,0.697224133,-0.413810489,-1.081985686,0.053118707,-0.17525237,0.108261669,-0.268121739,-0.155847861,-0.031702099,-0.271230586,-0.18865066,1.149016342,0.503482633,0.021250823,-0.23628863,-0.193085692,-0.112101991,1.98,0
530,-0.690417296,1.322680709,0.910911327,0.112848556,-0.356280602,-1.044901799,0.330443673,0.387623396,-0.471598548,-0.721575336,-0.46403109,-0.2485442,-0.437749228,0.010259607,0.922864852,0.534371509,0.212070548,-0.022622585,-0.093322999,-0.0221509,9.72,0
530,1.217261105,-0.080646333,-0.059293199,-0.868862331,-0.236627993,-0.700158534,0.143747178,-0.111374358,0.790808661,-0.895455671,1.837533752,1.977772847,0.455351228,0.400479,0.13555692,-1.313351342,0.207926999,-0.409951002,0.676098078,-0.12624286,1,0
530,1.445728887,-0.992652913,0.702959271,-1.311315388,-1.613625346,-0.726591021,-1.045431131,-0.07922389,-1.812437622,1.381392542,0.057466097,-0.790523465,0.120874466,-0.202414647,0.920806193,-0.643295278,0.887211039,-0.758273687,-0.633455105,-0.392319792,12,0
532,-0.681072116,0.926830782,1.871161421,0.923396724,-0.438214643,0.110162582,0.918258554,-0.222899403,-0.040360102,0.239503151,1.039842233,0.386524122,-0.983549025,-0.061619869,-0.602061727,-0.580104457,-0.077507839,0.190753126,1.10921626,-0.087599047,75.17,0
532,-2.081263855,1.682558329,0.6512638,-0.533548658,0.440529215,-0.11373236,0.875113877,-0.149852238,1.077603074,2.230301222,1.7244687,0.311639406,-0.252562578,-1.101902552,0.706008442,0.121038721,-0.356188625,-0.125557801,-0.203581005,0.937684099,17.99,0
533,-1.233534503,0.145320255,-0.0672273,-1.750577238,-0.801068748,-0.381652222,1.561095202,0.320172435,0.231378946,-1.751103813,1.386493232,1.813678651,0.410059645,0.59293554,-0.659026858,-0.968179075,0.037303887,-0.163562329,-0.075087302,0.460897165,291.36,0
534,-1.393265185,-1.095569333,2.607794517,-2.529060489,-0.135265292,-0.373238564,0.221445716,-0.962847269,-1.304498303,2.139301136,0.038334193,-1.156315976,1.018668346,-1.796962442,0.67378743,-0.65484397,-0.074847475,-0.288132098,-1.233370066,-0.229819995,25,0
535,-0.866655167,1.029620577,-0.410809874,0.15994608,2.372235649,3.801112948,-0.088800586,1.103078666,-0.293703189,0.217734377,-0.663311004,-0.050513936,-0.176346212,0.172332102,0.17087433,-0.581112389,-0.095795706,0.212158247,1.464526908,0.199626128,8.5,0
535,1.089912952,-0.221547384,0.99424031,0.956010638,-0.812287225,-0.038784517,-0.373130003,0.075189271,0.853073567,-0.396362014,-0.352215456,1.146214927,0.477023664,-0.563335105,-0.736392447,-0.897693377,0.618807655,-1.271440718,-0.132508317,-0.07744991,30.41,0
536,-0.736061881,0.104863639,2.356355044,-1.796915784,-0.727808949,-0.17756103,-0.264345921,0.179151819,-0.672160027,-0.096591623,-1.19004828,-0.887365917,0.263957872,-0.914016413,-0.196125709,1.49288257,-0.096400495,-0.937396457,0.219976772,0.271757424,15,0
536,-0.696401907,1.186597316,0.761499236,0.783975084,0.825519374,1.125638412,0.422931348,0.336891907,-0.142015412,0.50203108,-0.175564415,0.198320971,-0.390952409,0.100615573,-0.319214766,-0.64369275,-0.108278419,0.279169551,1.505738272,0.246713504,0.89,0
536,1.114270088,-1.084925813,0.873098705,-0.716837344,-1.405362354,0.085765418,-1.12573989,0.231227283,-0.58421971,0.708034235,1.501595006,-0.165154352,-0.352209772,-0.088660243,0.740809342,1.422634034,0.118340913,-0.71718102,0.130222151,0.216548459,102,0
537,-1.097277982,1.094348077,2.074334491,-0.085776053,-0.200635483,-0.424142015,0.575308278,0.10694539,-0.278104503,-0.188979871,0.14223542,0.179205211,0.200475057,-0.032477632,1.240978405,-0.149016427,-0.029613661,-0.688782364,-0.537782748,0.253305717,27.34,0
538,-0.63601076,-0.303837535,1.215342656,0.308924178,0.561376575,0.296560091,0.862485175,-0.406400994,-0.084262962,0.318734286,1.322713142,0.886438625,0.555259223,-0.32463769,0.160904167,-0.723296137,-0.109603459,-0.36290983,1.37860535,0.11295077,158,0
539,-1.054584351,0.671513198,2.10671828,-0.59170062,0.228368409,-0.053747659,0.941606072,-0.191062246,0.267565409,-0.71242291,-0.693434271,0.113143219,-0.30690601,-0.611337361,-0.819922897,-0.490442692,-0.054992577,-1.017800991,-0.888781279,-0.175150733,35.64,0
539,-0.420049803,1.034648069,1.565849791,-0.029643469,-0.054335827,-0.907982629,0.688436382,-0.063127682,-0.389635388,-0.308594404,-0.407501439,-0.062628078,0.007594931,0.147237048,0.851449747,0.200169026,-0.392963059,-0.348189332,0.016145591,0.095868957,1.29,0
539,-1.738582309,0.052739517,1.187056991,-0.656652482,0.920623229,-0.291788033,0.269083076,0.14063145,0.023463959,-0.066407321,1.061539347,1.112409002,0.43115247,-0.164533388,-0.677748783,-0.064626327,-0.466099342,-0.53737844,-0.140597965,0.002974475,1,0
541,-0.623524828,0.176954715,2.565715189,1.544279971,0.109686401,0.055218068,0.259801476,-0.192565686,-0.320105677,0.869785809,1.17067219,0.490575235,0.427361172,-0.660373551,-0.377799104,1.405789618,-1.667260357,0.887031804,-1.786331609,-0.074806833,67.1,0
543,-0.403086552,1.078431653,1.165327886,-0.187949505,0.499558708,0.016322819,0.573979654,0.19140172,-0.748148125,-0.407914317,1.541271333,0.98052939,0.811858512,-0.37157449,0.387964651,0.34736769,-0.125555559,-0.07616621,-0.041176598,0.150635329,2.98,0
544,1.183728293,0.143446768,0.238718057,1.316873118,-0.030196067,0.012157434,0.022382293,0.04243861,0.409277431,-0.107348661,-0.9641575,0.080510092,-0.689018584,0.168557607,0.000918592,-0.588668872,0.168420017,-0.783958971,-0.228904367,-0.212156163,11.46,0
545,-1.030746504,0.894746951,2.375619842,0.218371812,-0.86212636,-0.180483155,-0.26029937,0.592380546,-0.017765041,-1.034505383,-1.001593867,0.296203311,0.147483713,-0.212702732,0.00186383,0.141085155,0.052774866,-0.029849894,0.207954929,-0.097824815,3.98,0
547,1.192703611,0.412559039,0.74632827,1.293552563,-0.513108357,-1.024284222,0.146295719,-0.19979394,-0.09899583,0.010692081,0.047170099,0.596836889,0.390578617,0.272596763,0.929280078,0.184700512,-0.400393074,-0.586813383,-0.422458287,-0.119803844,6.85,0
547,1.066851412,-0.464679211,1.984352689,1.521834264,-1.287325364,1.113013931,-1.314875812,0.528953409,0.249077729,0.530933849,0.938657016,1.395073316,0.591384428,-1.119702499,-2.248288824,0.515630476,0.28509622,-1.115815903,-0.269576999,-0.029287186,1.48,0
548,-1.233426042,-0.212440503,1.839631559,-1.802985667,-0.493195104,0.350423887,-0.905316429,0.844863073,-1.52351683,-0.270389879,1.560641788,0.510741914,0.891203952,-0.144349281,0.170163448,1.327734447,0.253640453,-1.205467172,-0.765260691,0.108814667,24.99,0
548,-2.565417473,1.285935597,1.446036468,0.685430493,0.49679696,0.970669195,-1.994767269,-5.916807634,0.893286676,0.911375184,-1.061297979,0.245055522,0.734203808,-0.549400245,1.54732152,0.401650146,-0.563612056,0.738738841,0.475193228,-1.662162912,41.96,0
549,1.422461023,-0.547421898,-0.147437554,-0.615979102,-0.677018284,-0.825597404,-0.295487346,-0.237954141,-0.639154188,0.590816282,-1.034475933,-0.957039625,-0.476744725,-0.111483291,-0.131444285,0.698355602,0.474285433,-1.427977927,0.99971622,0.064030586,30,0
549,0.033854225,-1.818312576,1.077334392,3.350537205,-1.292194792,1.546079873,-0.282520328,0.402054975,0.928263324,-0.011706167,-1.801164398,0.092264738,-0.871234304,-0.757440246,-1.72000126,-0.204209739,0.428463579,-0.689307478,-0.677380464,0.809244652,530.85,0
550,1.10184434,-0.174472899,0.446908391,0.899498558,-0.666439738,-0.697083996,0.030418204,-0.121759541,0.539945357,-0.20876917,-0.760369818,0.182288668,-0.575758309,0.055251681,-0.141388856,-0.246409638,0.063733092,-0.630633422,0.202623888,-0.01777779,74.22,0
550,-1.274192759,1.722263452,0.42933738,0.105931559,-0.732006019,-1.107860887,-0.021278582,0.818795925,-0.447668788,-0.638641619,-0.587034043,-0.078227844,-0.37287137,0.255231746,0.902354221,0.640600177,0.370465637,-0.002596254,-0.127632129,-0.019674911,16.83,0
550,-0.371258066,2.148826004,-2.564546004,1.807136208,0.475459861,-1.521837735,-0.661010768,-2.438626679,-0.551395026,-1.75293057,0.350951089,-0.694365694,-1.186788115,-2.681584424,1.082270928,1.16922001,3.164464457,1.693933373,-0.546015418,0.452169228,2.99,0
550,-1.203351213,1.774640969,0.29929991,-0.418264754,0.484617042,0.071522618,0.046899207,-1.492543022,0.308864547,0.271294633,-1.53280794,-0.702163218,-0.258115985,-0.485219687,1.057280191,0.787659983,-0.357700747,0.382133004,0.350549744,0.035567678,2.67,0
550,0.601635839,-1.634334942,1.042737854,1.063767824,-1.872932781,0.247780877,-0.69990889,0.211613085,-0.24883269,0.658580129,0.510156357,0.445604237,-0.968040602,-0.118080406,-1.163945834,-1.435769284,0.109774018,1.655797152,-0.670856257,0.003128457,317.25,0
551,-0.474660996,0.3160965,2.446239577,0.961006559,0.311651837,1.857653939,-0.067269263,0.48240701,0.274670259,-0.430779454,0.511684608,0.87015192,0.487530082,-0.582748933,1.298821274,-1.767894217,1.172930508,-1.940991911,-1.088592354,0.013651394,23.97,0
551,-0.444316306,0.874648031,2.397414431,0.834891986,0.396998045,-0.023138184,1.196550524,-0.672690234,-0.133217376,0.525903475,1.465707116,0.99197755,0.429620087,-0.69747766,-0.74076033,-0.9154571,-0.302646437,-0.033941861,1.133091412,0.229731865,8.84,0
552,1.238532828,-0.011075045,0.332072693,0.086029128,-0.449032311,-0.6539827,-0.114229786,-0.056522187,0.304678671,-0.187623667,-0.122767566,-0.018008136,-0.520844093,0.398580131,1.434727396,-0.021798518,-0.019764397,-0.818619112,-0.35758684,-0.1442887,5.95,0
553,-2.618386141,-2.302448927,-0.386399715,0.854628489,-0.861209325,2.036706843,3.88551142,-0.016542145,-1.569958903,-0.966024954,-0.30321588,-0.223414556,-0.03848278,0.274760866,-1.441054338,0.93752967,-1.030241143,0.190084752,-1.023405833,2.135168973,986.31,0
553,1.189482407,0.237247162,0.244980428,1.081823513,-0.165736186,-0.515928741,0.090389241,-0.047796628,0.10728846,-0.00673622,-0.316970891,-0.179416098,-0.873854482,0.588504893,1.265731843,-0.203006578,-0.098605426,-0.495148485,-0.725331635,-0.218716337,10.08,0
554,0.270554106,0.521380385,0.572349435,1.19170405,0.448293353,1.226614504,-0.158828984,-0.555250576,-0.260997249,0.03871233,0.111648971,0.600396735,-0.246067447,0.378191107,-0.245332499,-0.535907685,-0.003625426,0.083869191,1.22236,-0.086865385,35.95,0
555,-0.953029555,1.274549263,1.835506055,0.833733713,0.019393028,-0.103386967,0.833451369,-0.242794658,-0.075904725,0.636212189,1.329682128,1.17437929,0.497125517,-0.448920013,-0.78920485,-0.81098502,-0.155753766,-0.011146965,1.080576799,0.237896924,11.22,0
556,-0.848086552,-0.573440512,1.491398602,-1.739996626,0.411572231,1.453711949,0.815612749,-0.175545822,0.573243113,-0.522165619,0.020680302,0.645930771,1.316042834,-1.101346967,-0.25841911,0.844939972,-1.410315913,0.307772601,-0.033487185,0.137852616,206.77,0
557,1.173584576,0.25065007,0.839630919,1.066308709,-0.365090385,-0.161886964,-0.230310151,-0.012302211,0.123302038,-0.100170385,0.011508453,0.963486763,1.390433686,-0.10317913,1.350645279,0.038158764,-0.38708977,-0.404589222,-0.936492373,-0.084331509,1,0
557,1.135720955,0.18532769,0.532580535,1.474705867,-0.335261004,-0.372401883,0.059039843,-0.019913106,0.313130756,-0.117885505,-0.295769459,0.479426009,-0.484281366,0.145034377,-0.084832544,-0.803784577,0.399018268,-1.047415582,-0.489409423,-0.213577243,11.45,0
557,-0.332048621,0.319510837,1.234834034,-1.843052199,-0.349018053,-0.947157563,0.23872877,-0.068451893,-1.051424323,0.217332547,-0.930288368,-1.258641302,-0.422576615,-0.231607488,0.09853227,1.380855394,-0.126894603,-1.112217747,0.044301762,0.131544411,3.95,0
558,-0.439880215,0.630450501,1.942590731,-0.798746628,0.261324547,-0.617938632,1.224288085,-0.844640653,0.211259338,0.263396921,0.504980366,0.041331099,0.317095641,-0.64158957,1.219668195,-0.537746854,-0.245160887,-1.040388908,-0.226828062,0.129802568,17.68,0
559,1.169777631,0.351227092,-0.257896565,1.002975054,0.431219558,-0.181795363,0.395080055,-0.049969452,-0.585227928,0.217505814,1.251676635,0.858110141,-0.049136028,0.771156955,0.220395667,-0.173254768,-0.417456172,-0.221115061,-0.259431905,-0.125418092,22.24,0
559,-0.98841977,1.04400956,1.410774101,0.142818951,-0.477671966,-0.477862872,0.168853048,0.590440683,-0.40523843,-0.514288873,0.791825073,0.712210754,-0.837419295,0.468441813,-1.104952772,-0.13189923,0.087902106,0.015870278,0.598720002,-0.035311798,9.23,0
559,0.940965065,-1.868811022,0.426719309,-1.717117277,-1.861869393,-0.357676464,-0.767727544,-0.03981561,1.200838095,-0.585487045,-1.386855669,0.293601235,-0.124621657,-0.480286664,0.259230856,-2.187021883,0.409553471,1.287114409,0.491033563,-0.03876626,242.15,0
559,-0.689943486,0.115395704,0.619567779,-2.256788626,0.985793004,-0.667985526,1.631148138,-0.939184051,1.896689959,0.237535561,0.408860571,-0.303664904,-1.945099033,-0.3608614,-0.36750995,-0.786716246,-1.076618447,0.606707637,0.779207926,0.082788378,50.2,0
559,-1.859011468,2.119134323,-0.034072645,0.099485732,-1.046837376,-1.210226227,-0.433630175,1.261115592,-0.419833446,-0.546292742,-0.712022291,0.097266042,-0.309663885,0.502753657,0.880262276,0.741252782,0.531486834,0.016875439,-0.161704917,-0.007672762,8.99,0
560,-0.604302881,0.919297541,1.750526,0.436348407,0.408253241,-0.358938666,0.682986643,0.044292708,-0.631068693,-0.549595577,-0.2492165,0.107011773,0.101571786,0.256497263,1.060997938,-0.203830011,-0.179815697,-0.611510768,-0.444957113,-0.040118406,9.99,0
561,-0.711796999,-0.983416038,2.042489956,-2.348505393,-1.670332779,-0.407697243,-0.243284569,0.098952246,-2.324725166,0.787728509,0.953107031,-0.881548833,-0.379009546,-0.311722737,-0.443371685,0.207979298,-0.018227189,1.062171604,-0.825869138,-0.039358781,149.9,0
561,1.214872411,0.307969625,0.278628885,0.642981278,-0.185160762,-0.603602499,0.006881251,-0.064238914,0.030872046,-0.325988093,0.152765125,0.313114993,0.192869624,-0.256773924,1.347208799,0.186606634,0.273776501,-0.746653388,-0.556363656,-0.115172396,0.89,0
562,-0.312911121,0.815135971,1.405269595,0.070526877,0.058558462,-1.030855298,0.760190986,-0.182237641,0.037324756,-0.244486802,-0.443462503,-1.156896693,-1.765280973,-0.263621769,1.131915618,0.387982416,0.010268441,0.068987061,-0.07397317,0.102080479,10.99,0
564,0.186117641,-0.159357905,-1.389222458,-2.433996467,1.753377824,3.593082087,-1.582164538,-1.903514335,-1.314804967,-0.327551053,-0.524536564,-0.459615719,-0.360896356,0.357503038,-0.745138859,1.302088079,-0.084053063,-1.232425937,0.149428323,0.803666966,48,0
564,-2.422708227,2.544338338,-0.509210483,0.084549536,-1.431676563,-1.265684428,-0.776953356,1.697062211,-0.399876797,-0.466412839,-0.836636145,0.264950125,-0.246808402,0.747364156,0.856407504,0.844407355,0.689970819,0.039767682,-0.196731525,0.009864706,9.99,0
564,-0.203836964,0.532746629,-0.339856733,-0.730934261,2.728162575,3.535881818,0.263680184,0.919169088,-0.194501262,-0.585054306,-0.802375304,-0.014147022,-0.375816523,0.038238141,-0.85273953,0.107166834,-0.806489194,0.004004115,-0.292566028,-0.089162785,12.9,0
566,1.166359937,0.005060629,0.497768219,0.798919611,-0.365524459,-0.233421182,-0.074209679,-0.008324615,0.437687332,-0.247289456,-0.417290468,0.634783847,0.085302918,-0.06635991,0.027261275,-0.580178535,0.302829747,-1.177537273,-0.144620437,-0.118735089,18.56,0
569,-0.461787766,0.44320509,1.805630196,-1.154089988,0.159950498,-0.47207386,0.649424848,-0.10082337,-0.220588142,-0.413928076,0.879423322,0.055164543,-0.690801569,0.099161308,-0.002886661,0.815666833,-1.058484991,0.350706505,-0.111046334,0.005715049,15.25,0
571,-2.990622355,2.962638279,-0.980844198,0.071903672,-1.795237643,-1.335732687,-1.143681016,2.134599402,-0.377239637,-0.382308096,-0.961325111,0.435644304,-0.184131268,0.993494383,0.832997905,0.946421076,0.849673036,0.061173734,-0.232544936,0.028666426,9.99,0
571,-2.35533624,2.316181528,0.701735382,0.174500916,0.677346314,1.029704775,0.792867745,-0.060580653,1.2965249,2.803641983,1.130191861,0.311371726,-0.027667804,-0.629411766,2.261939986,-2.067811522,0.828435504,-2.163511042,-1.46681788,0.972465687,2.89,0
572,-0.77294138,0.815403709,1.365536399,-0.519297932,1.034867113,1.658806115,0.436414653,0.505823566,-0.269479849,0.193451297,2.02722064,0.676563439,-0.369161745,0.215080455,1.339037808,-0.862921078,0.341512323,-1.702005139,-1.146235577,0.163925224,8.98,0
572,1.063195416,-1.156246963,-0.814093598,-0.462131622,1.137834815,3.909056816,-1.116744956,0.920513653,-0.600150452,0.686100388,-0.688734223,-0.122089523,0.308789739,-0.099845868,0.511127666,-1.107052126,-0.560792996,1.889920292,-0.789775239,-0.112383598,158,0
574,-0.40205703,0.584299901,2.474226946,0.929684063,0.01431371,0.297490246,0.715194583,-0.257152873,0.593868327,-0.179321634,-0.5097084,0.345462617,-0.257994861,-0.958306062,-0.888987964,-1.203546414,0.354845756,-0.902393447,-0.202308508,-0.02660022,12,0
